,lr,seed,model,split,device,epochs,min_lr,dataset,emb_dim,pooling,drop_out,max_time,tracking,drop_feat,batch_size,k_wl_turbo,num_layers,config_file,cross_val_id,do_drop_feat,lr_scheduler,node_encoder,use_tracking,virtual_node,cross_val_run,k_wl_set_based,num_mlp_layers,transform_k_wl,add_node_degree,sequential_k_wl,cross_validation,use_node_encoder,use_virtual_node,add_num_triangles,k_wl_pool_function,lr_schedule_patience,connected_k_wl_last_k,k_wl_compute_attributes,k_wl_separate_embedding,lr_scheduler_decay_rate,lr_scheduler_decay_steps,k_wl_turbo_max_group_size,filter_data_max_graph_size,Train/BatchLoss,Val/rocauc (ogb),Test/rocauc (ogb),_step,_runtime,Test/Loss,LearningRate,Epoch,Val/Loss,Train/Loss,_timestamp,Final/Train/Loss,Final/Test/rocauc (ogb),BestTest/Val/rocauc (ogb),_wandb,Final/Val/Loss,Final/Test/Loss,BestTest/Val/Loss,BestTest/Test/Loss,Final/Val/rocauc (ogb),BestTest/Test/rocauc (ogb),Val/accuracy,Final/Val/accuracy,Final/Test/accuracy,BestTest/Test/accuracy,Test/accuracy,BestTest/Val/accuracy
2719,0.001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,sum,0.0,12,1,0,20,0,9,,40706a55-6e18-4d7d-94a6-fa8e66b45204,False,ReduceLROnPlateau,1,True,0,2,1,1,3,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.28491517901420593,,,3300.0,129.80353498458862,0.6099399211418689,0.001,100.0,0.5173415534151425,0.39409007566475945,1705910680.81191,0.44398507139525817,,,{'runtime': 128},0.5067450550367247,0.5495921984389799,0.5452860173939159,0.5452860173939159,,,0.7044025157232704,0.7358490566037735,0.7236180904522613,0.7437185929648241,0.6984924623115578,0.7169811320754716
2720,0.001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,sum,0.0,12,1,0,20,0,9,,40706a55-6e18-4d7d-94a6-fa8e66b45204,False,ReduceLROnPlateau,1,True,0,1,1,1,3,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.6162123084068298,,,3300.0,124.58685564994812,0.6150826665025261,0.001,100.0,0.4887048414668197,0.4182881290636093,1705910545.5688355,0.49222478223818594,,,{'runtime': 123},0.4854348882939081,0.5146512907354077,0.4745047662243153,0.4745047662243153,,,0.7232704402515723,0.779874213836478,0.7537688442211056,0.7587939698492462,0.7135678391959799,0.7484276729559748
2721,0.001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,sum,0.0,12,1,0,20,0,9,,40706a55-6e18-4d7d-94a6-fa8e66b45204,False,ReduceLROnPlateau,1,True,0,0,1,1,3,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.7201307415962219,,,3300.0,123.58556962013245,0.45506928449300066,0.001,100.0,0.589710162870539,0.4515387526126491,1705910415.6591966,0.5672831144826166,,,{'runtime': 122},0.5576555563968683,0.5304541318260845,0.6161549548682926,0.6161549548682926,,,0.660377358490566,0.7421383647798742,0.7085427135678392,0.8140703517587939,0.7738693467336684,0.6729559748427673
2722,0.001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,mean,0.5,12,1,0,16,1,4,,85c143b0-d903-422c-ac7d-d1b67af227e0,False,ReduceLROnPlateau,1,True,0,4,1,1,2,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.3488203287124634,,,4100.0,35.709999084472656,0.5218559108187805,0.001,100.0,0.4656309834066427,0.4002191732669699,1705910285.562834,0.5274415586061986,,,{'runtime': 34},0.47331518347158374,0.49225208927039527,0.4709000433765867,0.4709000433765867,,,0.779874213836478,0.7861635220125787,0.7537688442211056,0.7738693467336684,0.7336683417085427,0.7484276729559748
2723,0.001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,mean,0.5,12,1,0,16,1,4,,85c143b0-d903-422c-ac7d-d1b67af227e0,False,ReduceLROnPlateau,1,True,0,3,1,1,2,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.32651662826538086,,,4100.0,36.114739179611206,0.5084845261957178,0.001,100.0,0.6207536290276725,0.3865989375637616,1705910244.3227272,0.4967279427664407,,,{'runtime': 34},0.5393874780187067,0.5115350493833647,0.5244161889613049,0.5244161889613049,,,0.7295597484276729,0.779874213836478,0.7286432160804021,0.7587939698492462,0.7236180904522613,0.7547169811320755
2724,0.001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,mean,0.5,12,1,0,16,1,4,,85c143b0-d903-422c-ac7d-d1b67af227e0,False,ReduceLROnPlateau,1,True,0,2,1,1,2,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.276326060295105,,,4100.0,36.034656047821045,0.6128576308039565,0.001,100.0,0.5455563473251631,0.4199844826725209,1705910201.700977,0.4488209512166469,,,{'runtime': 34},0.4999436612399119,0.5666832393737294,0.5067100509907465,0.5067100509907465,,,0.6918238993710691,0.7421383647798742,0.7035175879396985,0.7487437185929648,0.7286432160804021,0.7169811320754716
2725,0.001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,mean,0.5,12,1,0,16,1,4,,85c143b0-d903-422c-ac7d-d1b67af227e0,False,ReduceLROnPlateau,1,True,0,1,1,1,2,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.21463945508003235,,,4100.0,35.50386118888855,0.5884576183767175,0.001,100.0,0.5868709244818058,0.4219019165420233,1705910161.617535,0.4486091282674138,,,{'runtime': 34},0.5846305392073385,0.5701985727602513,0.5152060869354872,0.5152060869354872,,,0.7484276729559748,0.7861635220125787,0.6934673366834171,0.7738693467336684,0.7386934673366834,0.7358490566037735
2726,0.001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,mean,0.5,12,1,0,16,1,4,,85c143b0-d903-422c-ac7d-d1b67af227e0,False,ReduceLROnPlateau,1,True,0,0,1,1,2,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.33678382635116577,,,4100.0,37.62581133842468,0.4723301122536012,0.001,100.0,0.7124079664548238,0.42031421276469216,1705910120.7275014,0.5762299132945022,,,{'runtime': 34},0.5186013515640355,0.4710028655265444,0.587107001610522,0.587107001610522,,,0.710691823899371,0.7484276729559748,0.7638190954773869,0.8090452261306532,0.7688442211055276,0.6981132075471698
2727,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,8,sum,0.0,12,1,0,4,0,9,,6b355649-3cb7-4b4e-81f3-ccfcde915d32,False,ReduceLROnPlateau,1,True,0,4,1,1,0,1,1,5,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.522427499294281,,,16100.0,149.5413782596588,1770.65748870852,0.0001,100.0,802.2387944081295,0.6835450743059379,1705910078.5124102,0.8304886120987537,,,{'runtime': 148},27824.013889428297,53773.62172481013,27824.013889428297,27824.013889428297,,,0.5911949685534591,0.6540880503144654,0.6683417085427136,0.6683417085427136,0.5979899497487438,0.6540880503144654
2728,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,8,sum,0.0,12,1,0,4,0,9,,6b355649-3cb7-4b4e-81f3-ccfcde915d32,False,ReduceLROnPlateau,1,True,0,3,1,1,0,1,1,5,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.7438351511955261,,,16100.0,149.94283175468445,6855.398641477278,0.0001,100.0,11627.317414703046,0.6794409309061343,1705909922.9095087,0.784799989674906,,,{'runtime': 148},24712.411177748218,15097.970386650994,5545.168574997839,5545.168574997839,,,0.5786163522012578,0.6855345911949685,0.6080402010050251,0.6381909547738693,0.5778894472361809,0.6666666666666666
2729,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,8,sum,0.0,12,1,0,4,0,9,,6b355649-3cb7-4b4e-81f3-ccfcde915d32,False,ReduceLROnPlateau,1,True,0,2,1,1,0,1,1,5,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.7325347065925598,,,16100.0,149.40540194511414,3382.726203976414,0.0001,100.0,3772.0162677757394,0.6910647157591339,1705909768.0173988,0.6892851777958646,,,{'runtime': 147},13560.907800006791,10340.548425722362,14852.115558885178,14852.115558885178,,,0.5157232704402516,0.5723270440251572,0.5829145728643216,0.628140703517588,0.5376884422110553,0.559748427672956
2730,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,8,sum,0.0,12,1,0,4,0,9,,6b355649-3cb7-4b4e-81f3-ccfcde915d32,False,ReduceLROnPlateau,1,True,0,1,1,1,0,1,1,5,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.7590180039405823,,,16100.0,149.17004299163818,6352.686535377898,0.0001,100.0,6980.4756550344655,0.658499108399717,1705909613.763793,0.6736995346120158,,,{'runtime': 147},27768.847352205583,25203.837966714673,54060.377237247594,54060.377237247594,,,0.6037735849056604,0.6289308176100629,0.5628140703517588,0.6180904522613065,0.6030150753768844,0.5786163522012578
2731,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,8,sum,0.0,12,1,0,4,0,9,,6b355649-3cb7-4b4e-81f3-ccfcde915d32,False,ReduceLROnPlateau,1,True,0,0,1,1,0,1,1,5,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.7236491441726685,,,16100.0,149.79100036621094,402.67515538535525,0.0001,100.0,301.71069725954305,0.6811725226315585,1705909458.5031593,0.9178350132460878,,,{'runtime': 148},7987.917271973202,9833.150308187283,20970.13058180517,20970.13058180517,,,0.5220125786163522,0.6415094339622641,0.6080402010050251,0.6432160804020101,0.5175879396984925,0.5911949685534591
2732,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,32,mean,0.5,12,1,0,8,1,3,,6347128f-a79a-437d-a242-278d8ddff357,False,ReduceLROnPlateau,1,True,0,4,1,1,3,1,1,5,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.33159369230270386,,,8100.0,96.6116020679474,0.4897803223911842,0.0001,100.0,0.4752973846669467,0.4825688352031768,1705909301.709368,0.49443573824664266,,,{'runtime': 95},0.4798029383773324,0.5022901089946229,0.5281637996997474,0.5281637996997474,,,0.7547169811320755,0.7610062893081762,0.7236180904522613,0.7587939698492462,0.7085427135678392,0.7232704402515723
2733,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,32,mean,0.5,12,1,0,8,1,3,,6347128f-a79a-437d-a242-278d8ddff357,False,ReduceLROnPlateau,1,True,0,3,1,1,3,1,1,5,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.3860327899456024,,,8100.0,97.33150243759157,0.5109123830220208,0.0001,100.0,0.5411626621612213,0.48056030320149606,1705909200.3449464,0.4831072517136421,,,{'runtime': 96},0.5256641583997499,0.5063818609295179,0.5266682031394551,0.5266682031394551,,,0.779874213836478,0.7924528301886793,0.7336683417085427,0.7336683417085427,0.7085427135678392,0.7610062893081762
2734,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,32,mean,0.5,12,1,0,8,1,3,,6347128f-a79a-437d-a242-278d8ddff357,False,ReduceLROnPlateau,1,True,0,2,1,1,3,1,1,5,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,1.213839769363403,,,8100.0,96.34959053993224,0.5803429205813001,0.0001,100.0,0.5231154774719814,0.4742478590026545,1705909097.2689576,0.4786696084614458,,,{'runtime': 95},0.5165072765740208,0.5580361024219187,0.5328145334555668,0.5328145334555668,,,0.7421383647798742,0.7610062893081762,0.7487437185929648,0.7487437185929648,0.7286432160804021,0.7295597484276729
2735,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,32,mean,0.5,12,1,0,8,1,3,,6347128f-a79a-437d-a242-278d8ddff357,False,ReduceLROnPlateau,1,True,0,1,1,1,3,1,1,5,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.925243616104126,,,8100.0,95.65240430831908,0.5228817560265412,0.0001,100.0,0.5007810828820715,0.47738366300783186,1705908994.5517714,0.4827076067745125,,,{'runtime': 94},0.476594144818168,0.5159075043009753,0.5474737316557446,0.5474737316557446,,,0.7421383647798742,0.779874213836478,0.7437185929648241,0.7487437185929648,0.7286432160804021,0.7421383647798742
2736,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,32,mean,0.5,12,1,0,8,1,3,,6347128f-a79a-437d-a242-278d8ddff357,False,ReduceLROnPlateau,1,True,0,0,1,1,3,1,1,5,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.7171715497970581,,,8100.0,95.38632369041444,0.42501633041468095,0.0001,100.0,0.5440676017377362,0.48954952660025475,1705908892.4650726,0.5481631948282726,,,{'runtime': 94},0.5328189456987681,0.4643190519594068,0.5316608540666928,0.5316608540666928,,,0.6981132075471698,0.7484276729559748,0.7788944723618091,0.8090452261306532,0.7989949748743719,0.7044025157232704
2737,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,sum,0.5,12,1,0,8,1,3,,3b92809f-a9c1-42b9-9b41-5c1dd05dbf30,False,ReduceLROnPlateau,1,True,0,4,1,1,3,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.47049909830093384,,,8100.0,75.6166639328003,0.5191199902314038,0.0001,100.0,0.5043855526912138,0.5062023104171394,1705908787.65634,0.5584255509241995,,,{'runtime': 74},0.518334373363159,0.5164210706499953,0.501257856312038,0.501257856312038,,,0.710691823899371,0.7421383647798742,0.7336683417085427,0.7587939698492462,0.7336683417085427,0.710691823899371
2738,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,sum,0.5,12,1,0,8,1,3,,3b92809f-a9c1-42b9-9b41-5c1dd05dbf30,False,ReduceLROnPlateau,1,True,0,3,1,1,3,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.49692127108573914,,,8100.0,75.76768231391907,0.5393233206403915,0.0001,100.0,0.5923146792927628,0.5070201383675901,1705908705.804567,0.5340000392874954,,,{'runtime': 74},0.5543695478319371,0.5524807473522934,0.5962236579859032,0.5962236579859032,,,0.7295597484276729,0.7735849056603774,0.6834170854271356,0.7286432160804021,0.7135678391959799,0.7169811320754716
2739,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,sum,0.5,12,1,0,8,1,3,,3b92809f-a9c1-42b9-9b41-5c1dd05dbf30,False,ReduceLROnPlateau,1,True,0,2,1,1,3,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.29803162813186646,,,8100.0,75.51464748382568,0.6227341884344666,0.0001,100.0,0.5506895954878825,0.4878024165533179,1705908625.1111856,0.5035356455088409,,,{'runtime': 74},0.5475859698259605,0.5810303804862439,0.5315066797178496,0.5315066797178496,,,0.710691823899371,0.7421383647798742,0.7236180904522613,0.7437185929648241,0.7085427135678392,0.7169811320754716
2740,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,sum,0.5,12,1,0,8,1,3,,3b92809f-a9c1-42b9-9b41-5c1dd05dbf30,False,ReduceLROnPlateau,1,True,0,1,1,1,3,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.3520152270793915,,,8100.0,75.10835695266724,0.5399986279370198,0.0001,100.0,0.5801568638603642,0.5118777270787935,1705908544.637432,0.5226638823467362,,,{'runtime': 73},0.5307655064564831,0.5256187193956806,0.5564719622240126,0.5564719622240126,,,0.660377358490566,0.7295597484276729,0.7236180904522613,0.7587939698492462,0.7135678391959799,0.710691823899371
2741,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,sum,0.5,12,1,0,8,1,3,,3b92809f-a9c1-42b9-9b41-5c1dd05dbf30,False,ReduceLROnPlateau,1,True,0,0,1,1,3,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.3551744818687439,,,8100.0,74.48209595680237,0.4480203854378743,0.0001,100.0,0.5439125835520666,0.5343472062607171,1705908464.210734,0.5448932274008246,,,{'runtime': 73},0.5359621385358414,0.4616011646225225,0.5372221964710163,0.5372221964710163,,,0.6981132075471698,0.7421383647798742,0.7688442211055276,0.7889447236180904,0.7587939698492462,0.7358490566037735
2742,0.001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,mean,0.5,12,1,0,20,0,3,,382303a6-3337-488d-a243-6c450ef56dae,False,ReduceLROnPlateau,1,True,0,4,1,1,0,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.6007444858551025,,,3300.0,18.864058017730713,0.5151645747860473,0.001,100.0,0.4560042471630768,0.44427736612696633,1705908384.255035,0.49609079760817526,,,{'runtime': 17},0.4707243187622454,0.5128294239990675,0.4791418250251866,0.4791418250251866,,,0.7295597484276729,0.7672955974842768,0.7085427135678392,0.7638190954773869,0.7085427135678392,0.7610062893081762
2743,0.001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,mean,0.5,12,1,0,20,0,3,,382303a6-3337-488d-a243-6c450ef56dae,False,ReduceLROnPlateau,1,True,0,3,1,1,0,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.5472038388252258,,,3300.0,18.77678370475769,0.4659720545438067,0.001,100.0,0.5419538647123853,0.45269333652941784,1705908360.5761898,0.4444958647029901,,,{'runtime': 17},0.5121298627283588,0.4661528384266187,0.5156046468881691,0.5156046468881691,,,0.7735849056603774,0.7924528301886793,0.7537688442211056,0.7688442211055276,0.7336683417085427,0.7610062893081762
2744,0.001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,mean,0.5,12,1,0,20,0,3,,382303a6-3337-488d-a243-6c450ef56dae,False,ReduceLROnPlateau,1,True,0,2,1,1,0,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.47341251373291016,,,3300.0,18.911203145980835,0.5939939486321493,0.001,100.0,0.5141625276901437,0.41855403313816153,1705908337.1643722,0.4908798460302682,,,{'runtime': 17},0.5211001694577295,0.5543573983949632,0.5187408076892109,0.5187408076892109,,,0.7295597484276729,0.7547169811320755,0.7336683417085427,0.7638190954773869,0.6834170854271356,0.7169811320754716
2745,0.001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,mean,0.5,12,1,0,20,0,3,,382303a6-3337-488d-a243-6c450ef56dae,False,ReduceLROnPlateau,1,True,0,1,1,1,0,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.4842268228530884,,,3300.0,18.862603425979614,0.5791358576348079,0.001,100.0,0.4953850745779913,0.42066660598153977,1705908313.5645905,0.4997816328718371,,,{'runtime': 17},0.4842317265534551,0.5091480636716488,0.5410432673100406,0.5410432673100406,,,0.7295597484276729,0.7735849056603774,0.7135678391959799,0.7537688442211056,0.7035175879396985,0.7232704402515723
2746,0.001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,mean,0.5,12,1,0,20,0,3,,382303a6-3337-488d-a243-6c450ef56dae,False,ReduceLROnPlateau,1,True,0,0,1,1,0,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.5039666295051575,,,3300.0,18.82576704025269,0.4207543964362025,0.001,100.0,0.6279792871865086,0.4417320376840131,1705908290.162696,0.5697351654868889,,,{'runtime': 17},0.5103769219896328,0.4426980094993534,0.5693039361785792,0.5693039361785792,,,0.6792452830188679,0.7421383647798742,0.7839195979899497,0.8291457286432161,0.7889447236180904,0.7044025157232704
2747,0.001,42,GIN,0,0,100,1e-05,IMDB-BINARY,8,sum,0.5,12,1,0,16,1,6,,364de794-1a4e-4973-955c-6538308cd313,False,ReduceLROnPlateau,1,True,0,4,1,1,1,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.2486499845981598,,,4100.0,39.0315854549408,0.46672617670279654,0.001,100.0,0.4949904327872414,0.505427475913565,1705908266.6144695,0.49326344605149897,,,{'runtime': 37},0.4699425903506249,0.4870040290918782,0.4949904327872414,0.4949904327872414,,,0.7421383647798742,0.7610062893081762,0.7839195979899497,0.8040201005025126,0.8040201005025126,0.7421383647798742
2748,0.001,42,GIN,0,0,100,1e-05,IMDB-BINARY,8,sum,0.5,12,1,0,16,1,6,,364de794-1a4e-4973-955c-6538308cd313,False,ReduceLROnPlateau,1,True,0,3,1,1,1,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.2849871516227722,,,4100.0,38.94227051734924,0.5090335098343279,0.001,100.0,0.5349172320006028,0.4971682982384972,1705908222.9426985,0.5154177124223739,,,{'runtime': 37},0.526105228647496,0.5176570718012863,0.526105228647496,0.526105228647496,,,0.7672955974842768,0.7924528301886793,0.7487437185929648,0.7487437185929648,0.7236180904522613,0.7924528301886793
2749,0.001,42,GIN,0,0,100,1e-05,IMDB-BINARY,8,sum,0.5,12,1,0,16,1,6,,364de794-1a4e-4973-955c-6538308cd313,False,ReduceLROnPlateau,1,True,0,2,1,1,1,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.4451720714569092,,,4100.0,39.03885006904602,0.5903439620631424,0.001,100.0,0.5306733610495081,0.4513228769212681,1705908179.480271,0.5113982866550314,,,{'runtime': 37},0.5335615198567228,0.5555110510869242,0.5272785095298815,0.5272785095298815,,,0.7169811320754716,0.7295597484276729,0.7286432160804021,0.7587939698492462,0.7236180904522613,0.7169811320754716
2750,0.001,42,GIN,0,0,100,1e-05,IMDB-BINARY,8,sum,0.5,12,1,0,16,1,6,,364de794-1a4e-4973-955c-6538308cd313,False,ReduceLROnPlateau,1,True,0,1,1,1,1,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.4067062735557556,,,4100.0,39.01152420043945,0.522685144115333,0.001,100.0,0.4997445380537765,0.4626953902663109,1705908135.8888392,0.5056198548560605,,,{'runtime': 37},0.5039401727277528,0.506065794870482,0.5080258593244372,0.5080258593244372,,,0.7484276729559748,0.7735849056603774,0.7487437185929648,0.7688442211055276,0.7236180904522613,0.7547169811320755
2751,0.001,42,GIN,0,0,100,1e-05,IMDB-BINARY,8,sum,0.5,12,1,0,16,1,6,,364de794-1a4e-4973-955c-6538308cd313,False,ReduceLROnPlateau,1,True,0,0,1,1,1,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.41281333565711975,,,4100.0,38.95996427536011,0.46712145059552024,0.001,100.0,0.5641839830380566,0.5023526804387383,1705908092.4465244,0.5536383440875708,,,{'runtime': 37},0.5445415478832317,0.48740822690815183,0.5637467327357838,0.5637467327357838,,,0.6918238993710691,0.7295597484276729,0.7437185929648241,0.7889447236180904,0.7788944723618091,0.6981132075471698
2752,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,64,sum,0.5,12,1,0,4,0,3,,2e46906f-be73-46a0-8ed8-3d120a7fae6a,False,ReduceLROnPlateau,1,True,0,4,1,1,2,1,1,5,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.7232770919799805,,,16100.0,105.08440399169922,0.5075246975499781,0.0001,100.0,0.47779105416258927,0.4888001416917878,1705908048.380136,0.5328249434318663,,,{'runtime': 103},0.4807371201005372,0.4937139882813746,0.506400780482862,0.506400780482862,,,0.6918238993710691,0.7672955974842768,0.7437185929648241,0.7788944723618091,0.7336683417085427,0.6981132075471698
2753,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,64,sum,0.5,12,1,0,4,0,3,,2e46906f-be73-46a0-8ed8-3d120a7fae6a,False,ReduceLROnPlateau,1,True,0,3,1,1,2,1,1,5,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.46519988775253296,,,16100.0,105.57779121398926,0.4947858753815368,0.0001,100.0,0.6014496639089765,0.4935834609602686,1705907936.8406491,0.5520171790287413,,,{'runtime': 104},0.5502933466209555,0.5134064406905342,0.5519796388704072,0.5519796388704072,,,0.7295597484276729,0.8050314465408805,0.7437185929648241,0.7587939698492462,0.6984924623115578,0.7924528301886793
2754,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,64,sum,0.5,12,1,0,4,0,3,,2e46906f-be73-46a0-8ed8-3d120a7fae6a,False,ReduceLROnPlateau,1,True,0,2,1,1,2,1,1,5,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.8691127300262451,,,16100.0,105.62579774856567,0.6816011876916167,0.0001,100.0,0.5685834371068943,0.5005012753428336,1705907825.1275048,0.5212021124400316,,,{'runtime': 104},0.5356324969222711,0.6239892756519605,0.5450414460410112,0.5450414460410112,,,0.7295597484276729,0.7547169811320755,0.7085427135678392,0.7487437185929648,0.7035175879396985,0.7232704402515723
2755,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,64,sum,0.5,12,1,0,4,0,3,,2e46906f-be73-46a0-8ed8-3d120a7fae6a,False,ReduceLROnPlateau,1,True,0,1,1,1,2,1,1,5,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.5795121192932129,,,16100.0,105.49954462051392,0.5369293848473822,0.0001,100.0,0.5135878039605962,0.5267251960723004,1705907713.1057396,0.505112036595524,,,{'runtime': 104},0.4695819505730515,0.5229471550514949,0.5156631713393349,0.5156631713393349,,,0.7484276729559748,0.7924528301886793,0.7236180904522613,0.7487437185929648,0.7085427135678392,0.7484276729559748
2756,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,64,sum,0.5,12,1,0,4,0,3,,2e46906f-be73-46a0-8ed8-3d120a7fae6a,False,ReduceLROnPlateau,1,True,0,0,1,1,2,1,1,5,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.4743744134902954,,,16100.0,103.90858125686646,0.46974637819893994,0.0001,100.0,0.5753731759464216,0.4976204525340687,1705907600.5952132,0.5975659151436019,,,{'runtime': 103},0.4991016985860261,0.44392047305802007,0.5335475815542089,0.5335475815542089,,,0.710691823899371,0.7547169811320755,0.7638190954773869,0.7939698492462312,0.7688442211055276,0.710691823899371
2757,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,sum,0.0,12,1,0,8,0,4,,34be5410-b5a6-4bfe-ba34-5f5dab73ec8d,False,ReduceLROnPlateau,1,True,0,4,1,1,3,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.41540271043777466,,,8100.0,122.17199516296388,0.5140346779895189,0.0001,100.0,0.5000345388298515,0.49646667496164015,1705881042.634551,0.5638701848475537,,,{'runtime': 121},0.5520494925151082,0.5565418957465857,0.5120599363584938,0.5120599363584938,,,0.710691823899371,0.7421383647798742,0.7135678391959799,0.7738693467336684,0.7386934673366834,0.6792452830188679
2758,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,sum,0.0,12,1,0,8,0,4,,34be5410-b5a6-4bfe-ba34-5f5dab73ec8d,False,ReduceLROnPlateau,1,True,0,3,1,1,3,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.5103521943092346,,,8100.0,123.55601692199708,0.5143018646455889,0.0001,100.0,0.5397570144455388,0.49389853167309655,1705880913.9686768,0.5386814207866274,,,{'runtime': 122},0.5382136488860508,0.5309182980551792,0.5434739091111429,0.5434739091111429,,,0.7421383647798742,0.7861635220125787,0.6984924623115578,0.7336683417085427,0.7236180904522613,0.7610062893081762
2759,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,sum,0.0,12,1,0,8,0,4,,34be5410-b5a6-4bfe-ba34-5f5dab73ec8d,False,ReduceLROnPlateau,1,True,0,2,1,1,3,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,1.248091697692871,,,8100.0,122.86747550964355,0.5556633876795745,0.0001,100.0,0.5295518254334072,0.480124649396137,1705880785.2781415,0.485055878991991,,,{'runtime': 121},0.5319082990007581,0.5711389327768105,0.5313561723667121,0.5313561723667121,,,0.6855345911949685,0.7295597484276729,0.7085427135678392,0.7386934673366834,0.7135678391959799,0.6855345911949685
