"Name","Created","transform_k_wl","filter_data_max_graph_size","sequential_k_wl","connected_k_wl_last_k","k_wl_set_based","Final/Test/accuracy","Final/Val/accuracy","BestTest/Test/accuracy","BestTest/Val/accuracy","State","User","Runtime","batch_size","dataset","device","drop_out","emb_dim","epochs","lr","num_layers","num_mlp_layers","Epoch","Final/Test/Loss","Final/Train/Loss","Final/Val/Loss","Final/Val/rocauc (ogb)","LearningRate","Test/Loss","Test/accuracy","Train/BatchLoss","Train/Loss","Val/Loss","Val/accuracy","Val/rocauc (ogb)","add_num_triangles","lr_schedule_patience","add_node_degree","BestTest/Test/Loss","BestTest/Val/Loss","BestTest/Val/rocauc (ogb)","Test/rocauc (ogb)","Final/Test/rocauc (ogb)","BestTest/Test/rocauc (ogb)","k_wl_turbo","k_wl_separate_embedding","cross_val_id","cross_val_run","cross_validation","k_wl_pool_function"
"rural-monkey-2417","2023-12-06T15:54:18.000Z","3","70","1","1","1","0.7236180904522613","0.7421383647798742","0.7537688442211056","0.6918238993710691","finished","ondrej-brichta","125","20","IMDB-BINARY","0","0","8","100","0.001","6","1","100","0.589833642070617","0.4672439729905801","0.5000233072904671","","0.001","0.5825700523266241","0.7537688442211056","0.3677161931991577","0.41076878927718136","0.5197557345876154","0.6918238993710691","","0","10000","1","0.5197557345876154","0.5197557345876154","","","","","0","0","b565f787-3cc9-44ed-b1e4-66bb80b1b5ee","2","5","cat"
"colorful-sun-2416","2023-12-06T15:52:15.000Z","3","70","1","1","1","0.7085427135678392","0.7735849056603774","0.7688442211055276","0.7547169811320755","finished","ondrej-brichta","120","20","IMDB-BINARY","0","0","8","100","0.001","6","1","100","0.5346952727691612","0.527610263574086","0.500295232114552","","0.001","0.5703190058919053","0.6934673366834171","0.33640193939208984","0.426832661172813","0.5170173791219603","0.7232704402515723","","0","10000","1","0.4811390417176972","0.4811390417176972","","","","","0","0","b565f787-3cc9-44ed-b1e4-66bb80b1b5ee","1","5","cat"
"efficient-serenity-2415","2023-12-06T15:50:14.000Z","3","70","1","1","1","0.7487437185929648","0.7232704402515723","0.8090452261306532","0.6792452830188679","finished","ondrej-brichta","119","20","IMDB-BINARY","0","0","8","100","0.001","6","1","100","0.4623407791906865","0.48939109745444176","0.5629896206675835","","0.001","0.4572301360230949","0.7989949748743719","0.35816580057144165","0.4601229381598649","0.6015364722635761","0.6918238993710691","","0","10000","1","0.6552373860617103","0.6552373860617103","","","","","0","0","b565f787-3cc9-44ed-b1e4-66bb80b1b5ee","0","5","cat"
"northern-haze-2414","2023-12-06T15:47:13.000Z","3","70","1","1","1","0.7537688442211056","0.779874213836478","0.7788944723618091","0.7232704402515723","finished","ondrej-brichta","178","20","IMDB-BINARY","0","0","32","100","0.001","9","1","100","0.4880705775328018","0.4759738280855376","0.4852244816486191","","0.001","0.586469029661399","0.7085427135678392","0.2860656976699829","0.3588187688009866","0.464196651611688","0.7295597484276729","","0","10000","1","0.49136722725142473","0.49136722725142473","","","","","0","0","2c83d7e1-5e83-43c5-a3c3-edabb1b954df","4","5","cat"
"giddy-river-2413","2023-12-06T15:44:04.000Z","3","70","1","1","1","0.7085427135678392","0.8176100628930818","0.7537688442211056","0.7421383647798742","finished","ondrej-brichta","186","20","IMDB-BINARY","0","0","32","100","0.001","9","1","100","0.4756797689888346","0.46792221274869195","0.5106236033094754","","0.001","0.48714610050671064","0.7537688442211056","0.5025243759155273","0.3752395445276578","0.5710941532497886","0.7861635220125787","","0","10000","1","0.5145198187363222","0.5145198187363222","","","","","0","0","2c83d7e1-5e83-43c5-a3c3-edabb1b954df","3","5","cat"
"jolly-wildflower-2412","2023-12-06T15:40:57.000Z","3","70","1","1","1","0.6633165829145728","0.7421383647798742","0.7638190954773869","0.710691823899371","finished","ondrej-brichta","184","20","IMDB-BINARY","0","0","32","100","0.001","9","1","100","0.6011590319662238","0.3865264412190847","0.5352995819265738","","0.001","0.6302575906317438","0.7236180904522613","0.4108666777610779","0.3531638934133942","0.5756956747492904","0.710691823899371","","0","10000","1","0.58014481809904","0.58014481809904","","","","","0","0","2c83d7e1-5e83-43c5-a3c3-edabb1b954df","2","5","cat"
"vague-morning-2411","2023-12-06T15:38:00.000Z","3","70","1","1","1","0.7537688442211056","0.7610062893081762","0.7537688442211056","0.7610062893081762","finished","ondrej-brichta","175","20","IMDB-BINARY","0","0","32","100","0.001","9","1","100","0.5120521398944471","0.43247744179444625","0.47161812283707866","","0.001","0.6072282545530616","0.7135678391959799","0.3045441210269928","0.3608107188465453","0.5031473812817028","0.7295597484276729","","0","10000","1","0.47161812283707866","0.47161812283707866","","","","","0","0","2c83d7e1-5e83-43c5-a3c3-edabb1b954df","1","5","cat"
"colorful-spaceship-2410","2023-12-06T15:35:03.000Z","3","70","1","1","1","0.7587939698492462","0.7421383647798742","0.8241206030150754","0.7169811320754716","finished","ondrej-brichta","174","20","IMDB-BINARY","0","0","32","100","0.001","9","1","100","0.5053453936648729","0.5674891101902929","0.5406789952104196","","0.001","0.5342357699295983","0.7839195979899497","0.28551095724105835","0.3774775776743515","0.7568019501068307","0.7295597484276729","","0","10000","1","0.5694705259125188","0.5694705259125188","","","","","0","0","2c83d7e1-5e83-43c5-a3c3-edabb1b954df","0","5","cat"
"confused-snowflake-2409","2023-12-06T15:30:20.000Z","3","70","1","1","1","0.7185929648241206","0.7295597484276729","0.7487437185929648","0.710691823899371","finished","ondrej-brichta","280","8","IMDB-BINARY","0","0","8","100","0.001","12","1","100","0.531010725390372","0.5732185474383794","0.5407959155316623","","0.001","0.6048745012762559","0.7135678391959799","0.9280228614807128","0.5497947514617705","0.638246052670029","0.6918238993710691","","0","10000","1","0.553507849855243","0.553507849855243","","","","","0","0","87d95fdc-f860-4ff3-b70b-c2569ad7686c","4","5","cat"
"effortless-star-2408","2023-12-06T15:25:27.000Z","3","70","1","1","1","0.6733668341708543","0.7610062893081762","0.6934673366834171","0.7169811320754716","finished","ondrej-brichta","290","8","IMDB-BINARY","0","0","8","100","0.001","12","1","100","0.6112419208090509","0.561694574019752","0.560118760515309","","0.001","0.5798747713242344","0.678391959798995","0.4307944178581238","0.5656950991355514","0.52597044005334","0.7358490566037735","","0","10000","1","0.6171465426121118","0.6171465426121118","","","","","0","0","87d95fdc-f860-4ff3-b70b-c2569ad7686c","3","5","cat"
"gallant-cherry-2407","2023-12-06T15:20:37.000Z","3","70","1","1","1","0.7437185929648241","0.6981132075471698","0.7437185929648241","0.6981132075471698","finished","ondrej-brichta","287","8","IMDB-BINARY","0","0","8","100","0.001","12","1","100","0.6907418822523338","0.5518480555204015","0.5949405203075528","","0.001","0.6370401726895242","0.7185929648241206","0.6998516917228699","0.5681721734402695","0.6216496581551414","0.660377358490566","","0","10000","1","0.5949405203075528","0.5949405203075528","","","","","0","0","87d95fdc-f860-4ff3-b70b-c2569ad7686c","2","5","cat"
"amber-disco-2406","2023-12-06T15:15:56.000Z","3","70","1","1","1","0.7035175879396985","0.7484276729559748","0.7487437185929648","0.710691823899371","finished","ondrej-brichta","279","8","IMDB-BINARY","0","0","8","100","0.001","12","1","100","0.5326099891458923","0.5747067440639843","0.5356669564666988","","0.001","0.5687997200381216","0.7236180904522613","0.3183407783508301","0.5613724045618949","0.6408244094008919","0.6666666666666666","","0","10000","1","0.6787493431343222","0.6787493431343222","","","","","0","0","87d95fdc-f860-4ff3-b70b-c2569ad7686c","1","5","cat"
"fine-donkey-2405","2023-12-06T15:11:21.000Z","3","70","1","1","1","0.7386934673366834","0.7295597484276729","0.7386934673366834","0.6981132075471698","finished","ondrej-brichta","272","8","IMDB-BINARY","0","0","8","100","0.001","12","1","100","0.4911148104835395","0.5632862495404426","0.5194042486214788","","0.001","0.7796850653749016","0.6884422110552764","0.3131554126739502","0.5610843597908379","0.6537616642766029","0.7044025157232704","","0","10000","1","0.5364137955431668","0.5364137955431668","","","","","0","0","87d95fdc-f860-4ff3-b70b-c2569ad7686c","0","5","cat"
"restful-leaf-2404","2023-12-06T15:08:40.000Z","3","70","1","1","1","0.7286432160804021","0.7861635220125787","0.7437185929648241","0.710691823899371","finished","ondrej-brichta","158","20","IMDB-BINARY","0","0","16","100","0.001","9","1","100","0.5140040979613012","0.4552228095763155","0.4504389290539724","","0.001","0.5152777072472788","0.7286432160804021","0.5012754201889038","0.4161723712955523","0.4445256500873926","0.7421383647798742","","0","10000","1","0.5297479652008921","0.5297479652008921","","","","","0","0","acd9aba6-8b74-4c64-a876-24a3ec9c84e4","4","5","cat"
"legendary-pine-2403","2023-12-06T15:05:53.000Z","3","70","1","1","1","0.7135678391959799","0.7672955974842768","0.7487437185929648","0.7421383647798742","finished","ondrej-brichta","164","20","IMDB-BINARY","0","0","16","100","0.001","9","1","100","0.5412766603968251","0.5496472967642602","0.5349451734584832","","0.001","0.4481512785856448","0.7386934673366834","0.3071061372756958","0.4346862531567815","0.5701757283330714","0.7358490566037735","","0","10000","1","0.5412761792071961","0.5412761792071961","","","","","0","0","acd9aba6-8b74-4c64-a876-24a3ec9c84e4","3","5","cat"
"spring-paper-2402","2023-12-06T15:03:07.000Z","3","70","1","1","1","0.7336683417085427","0.7421383647798742","0.7638190954773869","0.7044025157232704","finished","ondrej-brichta","163","20","IMDB-BINARY","0","0","16","100","0.001","9","1","100","0.5765384531500352","0.45596566058251553","0.5065187215805054","","0.001","0.587187952731722","0.7286432160804021","0.3383883535861969","0.4048723184202906","0.5247963839357004","0.6981132075471698","","0","10000","1","0.5320271298570453","0.5320271298570453","","","","","0","0","acd9aba6-8b74-4c64-a876-24a3ec9c84e4","2","5","cat"
"solar-haze-2401","2023-12-06T15:00:28.000Z","3","70","1","1","1","0.7185929648241206","0.7987421383647799","0.7386934673366834","0.7484276729559748","finished","ondrej-brichta","157","20","IMDB-BINARY","0","0","16","100","0.001","9","1","100","0.5302996422777224","0.40651295626051376","0.48315251285924854","","0.001","0.5374316236182074","0.7035175879396985","0.2814556956291199","0.41126943858439646","0.49558415709051695","0.7735849056603774","","0","10000","1","0.5176887881455932","0.5176887881455932","","","","","0","0","acd9aba6-8b74-4c64-a876-24a3ec9c84e4","1","5","cat"
"vivid-feather-2400","2023-12-06T14:57:49.000Z","3","70","1","1","1","0.7889447236180904","0.7610062893081762","0.8291457286432161","0.7169811320754716","finished","ondrej-brichta","156","20","IMDB-BINARY","0","0","16","100","0.001","9","1","100","0.4618191636686948","0.5243705709152461","0.5121767787063647","","0.001","0.4319756023548356","0.7788944723618091","0.5881136655807495","0.45519793949157095","0.5233264872862858","0.7169811320754716","","0","10000","1","0.4955527486291322","0.4955527486291322","","","","","0","0","acd9aba6-8b74-4c64-a876-24a3ec9c84e4","0","5","cat"
"copper-microwave-2399","2023-12-06T14:53:47.000Z","3","70","1","1","1","0.7135678391959799","0.6855345911949685","0.7386934673366834","0.6540880503144654","finished","ondrej-brichta","239","8","IMDB-BINARY","0","0.5","8","100","0.0001","9","1","100","0.5517948782024671","0.6019025385192943","0.5716336579442775","","0.0001","0.5445508142212527","0.7185929648241206","0.6294621825218201","0.5865087944512083","0.5763683555261144","0.6729559748427673","","0","10000","1","0.578260470486287","0.578260470486287","","","","","0","0","92297432-3ea5-4e1e-aa36-371a63f36881","4","5","cat"
"misunderstood-microwave-2398","2023-12-06T14:49:44.000Z","3","70","1","1","1","0.6432160804020101","0.7232704402515723","0.6633165829145728","0.710691823899371","finished","ondrej-brichta","241","8","IMDB-BINARY","0","0.5","8","100","0.0001","9","1","100","0.6171104599483049","0.6184800994059882","0.5886372335302005","","0.0001","0.6722265616733225","0.6432160804020101","0.5454314947128296","0.6011231252018561","0.6753119901291229","0.6729559748427673","","0","10000","1","0.6564754326388521","0.6564754326388521","","","","","0","0","92297432-3ea5-4e1e-aa36-371a63f36881","3","5","cat"
"clear-pond-2397","2023-12-06T14:45:52.000Z","3","70","1","1","1","0.6934673366834171","0.6729559748427673","0.6934673366834171","0.6289308176100629","finished","ondrej-brichta","230","8","IMDB-BINARY","0","0.5","8","100","0.0001","9","1","100","0.8019718879730857","0.5702730739565105","0.7393306321318045","","0.0001","0.5953539984310092","0.6733668341708543","0.4672945737838745","0.5718805917004433","0.6013719956829863","0.6352201257861635","","0","10000","1","0.6408998673816897","0.6408998673816897","","","","","0","0","92297432-3ea5-4e1e-aa36-371a63f36881","2","5","cat"
"ancient-plasma-2396","2023-12-06T14:42:02.000Z","3","70","1","1","1","0.6381909547738693","0.6855345911949685","0.6733668341708543","0.6477987421383647","finished","ondrej-brichta","227","8","IMDB-BINARY","0","0.5","8","100","0.0001","9","1","100","0.6428631340438996","0.6281423088525157","0.6208650259851659","","0.0001","0.9912082058700484","0.6180904522613065","0.4606417119503021","0.5831423023464538","1.0438103668344845","0.6415094339622641","","0","10000","1","0.933725358930024","0.933725358930024","","","","","0","0","92297432-3ea5-4e1e-aa36-371a63f36881","1","5","cat"
"devoted-firefly-2395","2023-12-06T14:38:12.000Z","3","70","1","1","1","0.7336683417085427","0.7169811320754716","0.7336683417085427","0.7169811320754716","finished","ondrej-brichta","228","8","IMDB-BINARY","0","0.5","8","100","0.0001","9","1","100","0.5280367076097421","0.6222649453949405","0.5472894607100097","","0.0001","0.5667256494263309","0.628140703517588","0.43122658133506775","0.6190390733529034","0.620605560968507","0.6226415094339622","","0","10000","1","0.5472894607100097","0.5472894607100097","","","","","0","0","92297432-3ea5-4e1e-aa36-371a63f36881","0","5","cat"
"deft-wind-2394","2023-12-06T14:35:37.000Z","3","70","1","1","1","0.7437185929648241","0.7169811320754716","0.7587939698492462","0.710691823899371","finished","ondrej-brichta","152","20","IMDB-BINARY","0","0","16","100","0.0001","10","1","100","0.5504202959525525","0.5576774165921824","0.5571067471924068","","0.0001","0.5504202959525525","0.7437185929648241","0.5362783074378967","0.5576774165921824","0.5571067471924068","0.7169811320754716","","0","10000","1","0.5632721897940965","0.5632721897940965","","","","","0","0","2d387383-70af-4a5b-9dce-a94fbf9b97d1","4","5","cat"
"true-disco-2393","2023-12-06T14:32:58.000Z","3","70","1","1","1","0.6884422110552764","0.7672955974842768","0.7135678391959799","0.7358490566037735","finished","ondrej-brichta","157","20","IMDB-BINARY","0","0","16","100","0.0001","10","1","100","0.5737740262668936","0.5990766036473097","0.542516974908001","","0.0001","0.559692887804616","0.6934673366834171","0.4628300070762634","0.5589132073530957","0.529723196284576","0.7672955974842768","","0","10000","1","0.5424992562090076","0.5424992562090076","","","","","0","0","2d387383-70af-4a5b-9dce-a94fbf9b97d1","3","5","cat"
"neat-sound-2392","2023-12-06T14:30:23.000Z","3","70","1","1","1","0.7286432160804021","0.7044025157232704","0.7286432160804021","0.7044025157232704","finished","ondrej-brichta","152","20","IMDB-BINARY","0","0","16","100","0.0001","10","1","100","0.5821222057893648","0.5335404131106075","0.5724977239872675","","0.0001","0.5632270400847622","0.7185929648241206","0.5200096964836121","0.532990238135885","0.5831713196616503","0.6792452830188679","","0","10000","1","0.5724977239872675","0.5724977239872675","","","","","0","0","2d387383-70af-4a5b-9dce-a94fbf9b97d1","2","5","cat"
"efficient-sound-2391","2023-12-06T14:27:52.000Z","3","70","1","1","1","0.6130653266331658","0.6855345911949685","0.7135678391959799","0.6477987421383647","finished","ondrej-brichta","148","20","IMDB-BINARY","0","0","16","100","0.0001","10","1","100","0.946296276159622","0.6675785806111781","0.8019757555715693","","0.0001","0.5814467476839995","0.6984924623115578","0.47822630405426025","0.5522558567665962","0.5984625081596134","0.6729559748427673","","0","10000","1","0.6940792427872712","0.6940792427872712","","","","","0","0","2d387383-70af-4a5b-9dce-a94fbf9b97d1","1","5","cat"
"clear-terrain-2390","2023-12-06T14:25:20.000Z","3","70","1","1","1","0.7537688442211056","0.7421383647798742","0.7587939698492462","0.7295597484276729","finished","ondrej-brichta","149","20","IMDB-BINARY","0","0","16","100","0.0001","10","1","100","0.5146826583536426","0.5952910046592401","0.5439148387818966","","0.0001","0.5112894521885781","0.7035175879396985","0.5330348610877991","0.569834385732872","0.5401624159992866","0.6855345911949685","","0","10000","1","0.5359918917499998","0.5359918917499998","","","","","0","0","2d387383-70af-4a5b-9dce-a94fbf9b97d1","0","5","cat"
"serene-surf-2389","2023-12-06T14:22:29.000Z","3","70","1","1","1","0.7286432160804021","0.7610062893081762","0.7638190954773869","0.7169811320754716","finished","ondrej-brichta","169","32","IMDB-BINARY","0","0.5","16","100","0.001","12","1","100","0.5012892246545859","0.4743962300047979","0.4960345157287406","","0.001","0.4911775693821548","0.7185929648241206","0.3976171612739563","0.46214415866379455","0.46884576292157926","0.7421383647798742","","0","10000","1","0.5057563813602399","0.5057563813602399","","","","","0","0","577168d7-68f1-487a-a4c9-2d48777d31e1","4","5","cat"
"cool-dew-2388","2023-12-06T14:19:29.000Z","3","70","1","1","1","0.7035175879396985","0.7987421383647799","0.7688442211055276","0.7861635220125787","finished","ondrej-brichta","177","32","IMDB-BINARY","0","0.5","16","100","0.001","12","1","100","0.5046576051855806","0.46732412722417177","0.52105930934912","","0.001","0.4762983593209904","0.7336683417085427","0.36233454942703247","0.45231511432175353","0.5652212721746672","0.7610062893081762","","0","10000","1","0.5123086970932079","0.5123086970932079","","","","","0","0","577168d7-68f1-487a-a4c9-2d48777d31e1","3","5","cat"
"absurd-moon-2387","2023-12-06T14:16:34.000Z","3","70","1","1","1","0.7437185929648241","0.7484276729559748","0.7638190954773869","0.7358490566037735","finished","ondrej-brichta","173","32","IMDB-BINARY","0","0.5","16","100","0.001","12","1","100","0.5642906975506539","0.44365159807534055","0.4977422836441664","","0.001","0.5522169069429139","0.7336683417085427","0.3626464307308197","0.4362760999920226","0.4905194287779946","0.710691823899371","","0","10000","1","0.5077165908783486","0.5077165908783486","","","","","0","0","577168d7-68f1-487a-a4c9-2d48777d31e1","2","5","cat"
"rural-smoke-2386","2023-12-06T14:13:49.000Z","3","70","1","1","1","0.7437185929648241","0.7484276729559748","0.7487437185929648","0.7358490566037735","finished","ondrej-brichta","163","32","IMDB-BINARY","0","0.5","16","100","0.001","12","1","100","0.5061647740740273","0.4844209921771082","0.5237867849053077","","0.001","0.507831561505495","0.7336683417085427","0.27683132886886597","0.4445574270520464","0.538485900036194","0.6981132075471698","","0","10000","1","0.5378623413589766","0.5378623413589766","","","","","0","0","577168d7-68f1-487a-a4c9-2d48777d31e1","1","5","cat"
"winter-frog-2385","2023-12-06T14:11:04.000Z","3","70","1","1","1","0.8040201005025126","0.7672955974842768","0.8190954773869347","0.7547169811320755","finished","ondrej-brichta","162","32","IMDB-BINARY","0","0.5","16","100","0.001","12","1","100","0.4329813753240672","0.527469696202622","0.5025634270793987","","0.001","0.4339867144373793","0.8040201005025126","0.32219868898391724","0.46370404398179726","0.5461691722929852","0.7044025157232704","","0","10000","1","0.5155092893906359","0.5155092893906359","","","","","0","0","577168d7-68f1-487a-a4c9-2d48777d31e1","0","5","cat"
"zesty-smoke-2384","2023-12-06T14:09:24.000Z","3","70","1","1","1","0.7386934673366834","0.7672955974842768","0.7688442211055276","0.7484276729559748","finished","ondrej-brichta","97","32","IMDB-BINARY","0","0.5","32","100","0.001","3","1","100","0.5002883174012055","0.40641094319125326","0.4498078354499625","","0.001","0.5456290438247087","0.7185929648241206","0.2863263487815857","0.35967958776928416","0.4645497742688881","0.7295597484276729","","0","10000","1","0.4987613888656568","0.4987613888656568","","","","","0","0","00503906-1f80-4871-878f-8d522cbb3c22","4","5","cat"
"lucky-field-2383","2023-12-06T14:07:43.000Z","3","70","1","1","1","0.7487437185929648","0.7987421383647799","0.7487437185929648","0.7987421383647799","finished","ondrej-brichta","99","32","IMDB-BINARY","0","0.5","32","100","0.001","3","1","100","0.4655800141281818","0.39366710008498645","0.535650982609335","","0.001","0.48076910469400225","0.7437185929648241","0.4031069576740265","0.38319078498873216","0.5559655360455783","0.7547169811320755","","0","10000","1","0.535650982609335","0.535650982609335","","","","","0","0","00503906-1f80-4871-878f-8d522cbb3c22","3","5","cat"
"lemon-voice-2382","2023-12-06T14:06:01.000Z","3","70","1","1","1","0.7185929648241206","0.7358490566037735","0.7537688442211056","0.7169811320754716","finished","ondrej-brichta","99","32","IMDB-BINARY","0","0.5","32","100","0.001","3","1","100","0.5644478959653845","0.4362317034069647","0.5042016345000117","","0.001","0.6138963903014983","0.7236180904522613","0.26352831721305847","0.3470647149138316","0.544127586877571","0.7044025157232704","","0","10000","1","0.5139686881371264","0.5139686881371264","","","","","0","0","00503906-1f80-4871-878f-8d522cbb3c22","2","5","cat"
"comic-energy-2381","2023-12-06T14:04:22.000Z","3","70","1","1","1","0.7286432160804021","0.779874213836478","0.7638190954773869","0.7547169811320755","finished","ondrej-brichta","96","32","IMDB-BINARY","0","0.5","32","100","0.001","3","1","100","0.5112337528461188","0.5209925591385103","0.5080947326789113","","0.001","0.6081373820352793","0.7236180904522613","0.3493764400482178","0.35501476440310104","0.46246690270285934","0.7232704402515723","","0","10000","1","0.49691136565598304","0.49691136565598304","","","","","0","0","00503906-1f80-4871-878f-8d522cbb3c22","1","5","cat"
"wobbly-galaxy-2380","2023-12-06T14:02:42.000Z","3","70","1","1","1","0.7688442211055276","0.7421383647798742","0.8241206030150754","0.710691823899371","finished","ondrej-brichta","97","32","IMDB-BINARY","0","0.5","32","100","0.001","3","1","100","0.4739720093545003","0.5550352912337803","0.5178025895319645","","0.001","0.441227474853621","0.7889447236180904","0.453093022108078","0.3495113559090605","0.6717526541565949","0.6981132075471698","","0","10000","1","0.6547324132619414","0.6547324132619414","","","","","0","0","00503906-1f80-4871-878f-8d522cbb3c22","0","5","cat"
"sandy-terrain-2379","2023-12-06T14:00:19.000Z","3","70","1","1","1","0.7236180904522613","0.779874213836478","0.7587939698492462","0.7295597484276729","finished","ondrej-brichta","141","16","IMDB-BINARY","0","0.5","16","100","0.001","6","1","100","0.49538923657719214","0.4856313498789987","0.4750574047460496","","0.001","0.511400022249126","0.7386934673366834","0.5927867293357849","0.4248619645740545","0.4582907343810459","0.7672955974842768","","0","10000","1","0.4900788278699671","0.4900788278699671","","","","","0","0","a1710f21-02ed-4df7-8633-0d21f8f5754c","4","5","cat"
"vibrant-pine-2378","2023-12-06T13:57:56.000Z","3","70","1","1","1","0.7236180904522613","0.7987421383647799","0.7587939698492462","0.7861635220125787","finished","ondrej-brichta","141","16","IMDB-BINARY","0","0.5","16","100","0.001","6","1","100","0.4867971704233831","0.473045379297113","0.5287592390423301","","0.001","0.4556090708953052","0.7537688442211056","0.3631616532802582","0.4308306263718859","0.5211887734491121","0.7924528301886793","","0","10000","1","0.5046186434023036","0.5046186434023036","","","","","0","0","a1710f21-02ed-4df7-8633-0d21f8f5754c","3","5","cat"
"solar-salad-2377","2023-12-06T13:55:34.000Z","3","70","1","1","1","0.7035175879396985","0.7358490566037735","0.7487437185929648","0.6729559748427673","finished","ondrej-brichta","140","16","IMDB-BINARY","0","0.5","16","100","0.001","6","1","100","0.6033269154965578","0.4043918236109157","0.5137906430652307","","0.001","0.568201882755337","0.7286432160804021","0.43877747654914856","0.4230116190020941","0.5282073264601845","0.710691823899371","","0","10000","1","0.5447675615736524","0.5447675615736524","","","","","0","0","a1710f21-02ed-4df7-8633-0d21f8f5754c","2","5","cat"
"youthful-brook-2376","2023-12-06T13:53:16.000Z","3","70","1","1","1","0.6884422110552764","0.7924528301886793","0.7688442211055276","0.7547169811320755","finished","ondrej-brichta","135","16","IMDB-BINARY","0","0.5","16","100","0.001","6","1","100","0.5707967061193744","0.4167114800793998","0.4338343246552929","","0.001","0.5817599599085861","0.7286432160804021","0.41665536165237427","0.4249995552633997","0.4508069039515729","0.7484276729559748","","0","10000","1","0.5007683316116813","0.5007683316116813","","","","","0","0","a1710f21-02ed-4df7-8633-0d21f8f5754c","1","5","cat"
"zany-sun-2375","2023-12-06T13:50:57.000Z","3","70","1","1","1","0.7638190954773869","0.7672955974842768","0.8190954773869347","0.7044025157232704","finished","ondrej-brichta","137","16","IMDB-BINARY","0","0.5","16","100","0.001","6","1","100","0.4543324412412979","0.5138680000663924","0.5133094941295168","","0.001","0.4617675993610267","0.7889447236180904","0.4081023931503296","0.4020007108819896","0.7028471591337672","0.6792452830188679","","0","10000","1","0.5416346893370526","0.5416346893370526","","","","","0","0","a1710f21-02ed-4df7-8633-0d21f8f5754c","0","5","cat"
"glowing-pond-2374","2023-12-06T13:48:06.000Z","3","70","1","1","1","0.7336683417085427","0.7295597484276729","0.7587939698492462","0.6981132075471698","finished","ondrej-brichta","168","16","IMDB-BINARY","0","0.5","16","100","0.0001","10","1","100","0.5491174363610732","0.5637405077491808","0.5459824635547662","","0.0001","0.5412972752173343","0.7386934673366834","0.5828882455825806","0.5381956522741288","0.5511897285029573","0.7044025157232704","","0","10000","1","0.5466836795866864","0.5466836795866864","","","","","0","0","e54ce519-5e36-47ce-884d-25ea548caf28","4","5","cat"
"woven-firefly-2373","2023-12-06T13:45:12.000Z","3","70","1","1","1","0.6884422110552764","0.779874213836478","0.7085427135678392","0.7169811320754716","finished","ondrej-brichta","171","16","IMDB-BINARY","0","0.5","16","100","0.0001","10","1","100","0.560758411584787","0.575983978737858","0.5342848653313499","","0.0001","0.5479923720335841","0.7085427135678392","0.5727285742759705","0.5505778746545128","0.5163272593006398","0.7735849056603774","","0","10000","1","0.5416051595465942","0.5416051595465942","","","","","0","0","e54ce519-5e36-47ce-884d-25ea548caf28","3","5","cat"
"revived-firebrand-2372","2023-12-06T13:42:21.000Z","3","70","1","1","1","0.7185929648241206","0.7169811320754716","0.7437185929648241","0.710691823899371","finished","ondrej-brichta","169","16","IMDB-BINARY","0","0.5","16","100","0.0001","10","1","100","0.571390732149383","0.5648737424593361","0.5738068665348509","","0.0001","0.5655818692403822","0.7135678391959799","0.5213979482650757","0.5079371006137525","0.5676020121424453","0.6855345911949685","","0","10000","1","0.5582175427262888","0.5582175427262888","","","","","0","0","e54ce519-5e36-47ce-884d-25ea548caf28","2","5","cat"
"dark-plant-2371","2023-12-06T13:39:35.000Z","3","70","1","1","1","0.6934673366834171","0.7295597484276729","0.7286432160804021","0.6855345911949685","finished","ondrej-brichta","163","16","IMDB-BINARY","0","0.5","16","100","0.0001","10","1","100","0.529472173907649","0.5615470460776625","0.5390301939076597","","0.0001","0.533573330197502","0.6984924623115578","0.4737146496772766","0.532673171134578","0.5424161684588067","0.7044025157232704","","0","10000","1","0.5716408030042108","0.5716408030042108","","","","","0","0","e54ce519-5e36-47ce-884d-25ea548caf28","1","5","cat"
"splendid-pine-2370","2023-12-06T13:36:50.000Z","3","70","1","1","1","0.7738693467336684","0.7421383647798742","0.7788944723618091","0.7358490566037735","finished","ondrej-brichta","163","16","IMDB-BINARY","0","0.5","16","100","0.0001","10","1","100","0.4644912527733712","0.5714515258899677","0.5138727158495465","","0.0001","0.46979041105538755","0.7638190954773869","0.5168121457099915","0.5607810242796393","0.5123671218284271","0.7358490566037735","","0","10000","1","0.5181891337130804","0.5181891337130804","","","","","0","0","e54ce519-5e36-47ce-884d-25ea548caf28","0","5","cat"
"tough-salad-2369","2023-12-06T13:33:21.000Z","3","70","1","1","1","0.7437185929648241","0.7672955974842768","0.7638190954773869","0.7232704402515723","finished","ondrej-brichta","206","16","IMDB-BINARY","0","0.5","16","100","0.001","12","1","100","0.5049665935674504","0.48747680441339186","0.4687670345576304","","0.001","0.49032636218933606","0.7336683417085427","0.4531335234642029","0.4675623206509318","0.4914365362071391","0.7232704402515723","","0","10000","1","0.4941222221596436","0.4941222221596436","","","","","0","0","ee884c37-963c-4f63-a9fe-0eccdf537c01","4","5","cat"
